title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,url,categoryName,
Kos Futsal Putra Jati,3.9,29,Jl. Mandala No.50,Bandung City,West Java,ID,,+62 896-7108-0720,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kos%20Futsal%20Putra%20Jati&query_place_id=ChIJHY1fcmvoaC4R4pHEHpUDd6Y,Extended stay hotel,
Kost om putra,3.7,3,Jl. Karasak No.39,Bandung City,West Java,ID,,+62 857-0310-0023,Homestay,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20om%20putra&query_place_id=ChIJLUJo_fjpaC4Rk6D0h-VXK60,Homestay,
Kos kosan putra,3.7,3,"3J8V+JP7, Gg. H. Kasim",Bandung City,West Java,ID,,,Homestay,,,,,,,https://www.google.com/maps/search/?api=1&query=Kos%20kosan%20putra&query_place_id=ChIJlempdbDpaC4RSzoiUGh7Zz8,Homestay,
Guest House Pondokan Pijar,4.7,15,"Jl. Parakan Wangi I No.5, RW.6",Bandung City,West Java,ID,,+62 818-170-302,Lodging,,,,,,,https://www.google.com/maps/search/?api=1&query=Guest%20House%20Pondokan%20Pijar&query_place_id=ChIJs1czfl7oaC4RpRaxSecsa94,Lodging,
Rumah Kost G&G,5,16,Jl. Parabon IV No.9,Bandung City,West Java,ID,,+62 811-5812-911,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=Rumah%20Kost%20G%26G&query_place_id=ChIJL3thFnDpaC4Rag2ViRrRl3A,Lodge,
Mutiara Kost,3.5,2,Jl. Sukarsah No.3,Bandung City,West Java,ID,,,Hostel,,,,,,,https://www.google.com/maps/search/?api=1&query=Mutiara%20Kost&query_place_id=ChIJ-yzrBADpaC4RGbxhEE96iHQ,Hostel,
Kost Batu api,4.4,10,"3J3P+94G, Jl. Batu Api I No.3",Bandung City,West Java,ID,,,Homestay,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Batu%20api&query_place_id=ChIJf-G_9CHpaC4RLJO9a_TOKiY,Homestay,
Kost Dewi Sri,4,34,Jl. Dewi Sri No.20,Bandung City,West Java,ID,,,Hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Dewi%20Sri&query_place_id=ChIJO22LFYToaC4RPwVq7GKDvZU,Hotel,
Kosan Mamah Erpin,4.8,17,Jl. Inhoftank,Bandung City,West Java,ID,,+62 813-2299-7784,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan%20Mamah%20Erpin&query_place_id=ChIJ__pnvBzpaC4Rn8jeKlFAH7o,Lodge,
Kos Nafizhan,5,2,Jl. Parakan Wangi No.10,Bandung City,West Java,ID,,+62 812-2324-6215,Hostel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kos%20Nafizhan&query_place_id=ChIJx9lRRgDpaC4REU1ZDzgc8d0,Hostel,
KOOL KOST Syariah near Langlangbuana University,4.3,12,Jl. Penyu No.6,Bandung City,West Java,ID,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/turangga/buah-batu/kool-kost-syariah-near-langlangbuana-university?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,+62 21 80629666,Hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=KOOL%20KOST%20Syariah%20near%20Langlangbuana%20University&query_place_id=ChIJN_wUHPXpaC4RXi238JRwH6w,Hotel,
Kosan 54,5,5,Jl. Ancol Utara I No.54,Bandung City,West Java,ID,,,Hostel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan%2054&query_place_id=ChIJx-jBafnpaC4RQQERqEQOmvk,Hostel,
Kosan Aska buah batu,4.8,6,Jl. Buah Batu No.271,Bandung City,West Java,ID,,,Motel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan%20Aska%20buah%20batu&query_place_id=ChIJs5-LKcHpaC4R1bGjFrWy6-U,Motel,
Kost Putra Weferli,5,6,"3JWQ+XXW, Gg. Sastrodihardjo IV",Bandung City,West Java,ID,,+62 817-9190-660,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Putra%20Weferli&query_place_id=ChIJ0bI759LnaC4RtDKL8lPhVBg,Boarding house,
Pamoyanan XV Residence,4.7,107,Jl. Pamoyanan no. 15 Astina Pajajaran,Bandung City,West Java,ID,http://wa.me/62811978625,+62 811-978-625,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Pamoyanan%20XV%20Residence&query_place_id=ChIJrbZnNmrmaC4R4FGVbYjWdqE,Boarding house,
Kost Bu Yani 139,5,2,Jl. Tamansari Bawah No.139,Bandung City,West Java,ID,,+62 821-2778-2405,Hostel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Bu%20Yani%20139&query_place_id=ChIJSTf4FQDnaC4R-xb4-C04Fto,Hostel,
Kost Tanam Paviliun Pak Djadjat,4.9,109,Jl. Iik Amiharja No.20,Bandung City,West Java,ID,https://bit.ly/2KSFQWD,,Guest house,Hostel,Lodge,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Tanam%20Paviliun%20Pak%20Djadjat&query_place_id=ChIJ2fEflJ_paC4Rc0ZW5_PW3NE,Guest house,
Kosan Pak Dede,1,1,"3J5W+6FV, Jl. Sekejati 3",Bandung City,West Java,ID,,,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan%20Pak%20Dede&query_place_id=ChIJdU3_KF3paC4R25PqYhaGAU0,Extended stay hotel,
Wisma Nusa Indah,4.1,75,Jl. Lodaya No.95,Bandung City,West Java,ID,,+62 22 7300505,Boarding house,Lodge,,,,,,https://www.google.com/maps/search/?api=1&query=Wisma%20Nusa%20Indah&query_place_id=ChIJ07QhXX7oaC4RjFlKfA9pIIE,Boarding house,
Kost kos Putri murah bandung jabar,4.6,29,Jl. Wartawan 3 No.14,Bandung City,West Java,ID,http://www.tempat-kost.com/,+62 823-1972-0099,Hostel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20kos%20Putri%20murah%20bandung%20jabar&query_place_id=ChIJ1ZOQKzHpaC4RDKi_sywcsyU,Hostel,
Kost marco,5,7,Jl. Cikawao Dalam I No.6,Bandung City,West Java,ID,,+62 812-2230-1490,Lodging,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20marco&query_place_id=ChIJLzzYIF_naC4Rwpi8qcDO_jQ,Lodging,
Kost Tamsis 32 Gatot Subroto Bandung,5,8,Jl. Taman Siswa No.32,Bandung City,West Java,ID,https://www.rukita.co/place/ruoptions-tamsis-32-gatot-subroto-bandung?utm_source=referral&utm_medium=GMB&utm_campaign=property&utm_content=ruoptions-tamsis-32-gatot-subroto-bandung,+62 811-9008-7829,Serviced accommodation,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Tamsis%2032%20Gatot%20Subroto%20Bandung&query_place_id=ChIJo_Ul_hDpaC4RkktiOXkpw00,Serviced accommodation,
Kost Jati Indah,4.6,51,"3J4M+5X5, Jl. Jati Indah Raya",Bandung City,West Java,ID,,+62 878-5508-5346,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Jati%20Indah&query_place_id=ChIJ_YZi62joaC4R2XlBmiXiaGo,Boarding house,
Kostan denki 8,3.3,6,Jl. Denki No.8,Bandung City,West Java,ID,,,Hostel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kostan%20denki%208&query_place_id=ChIJNb1M9SnpaC4R_wb__8wwnuw,Hostel,
Putra Muslim,4.7,3,Jl. Wartawan 2 No.2,Bandung City,West Java,ID,,,Lodging,,,,,,,https://www.google.com/maps/search/?api=1&query=Putra%20Muslim&query_place_id=ChIJnUdexmvpaC4R_xqmvKy5WhY,Lodging,
Kost Cakradinata 9,4.6,27,Jl. Cakradinata No.9 A,Bandung City,West Java,ID,,+62 813-1300-4030,Lodging,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Cakradinata%209&query_place_id=ChIJPUI0Jz7oaC4REaBq9iLSomA,Lodging,
Kost Khansa,4.6,29,"Jl. Gumuruh Gg. Maleer Timur IX No.62, RT.09/RW.05",Bandung City,West Java,ID,,+62 821-1537-6408,Lodging,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Khansa&query_place_id=ChIJU3KmhazpaC4RYR3tNKXgPRo,Lodging,
Kost Mutumanikam,4.6,10,Jl. Mutumanikam No.22,Bandung City,West Java,ID,,+62 811-211-340,Indoor lodging,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Mutumanikam&query_place_id=ChIJ2fpU8WLoaC4RMVnMQJQwKwM,Indoor lodging,
Kost Putri - MUSTROOM - Room for Rent,4.9,35,Jl. Waas A No.3,Bandung City,West Java,ID,,+62 812-2123-558,Hostel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Putri%20-%20MUSTROOM%20-%20Room%20for%20Rent&query_place_id=ChIJ_cd80xvpaC4RywFkH-AxajA,Hostel,
Kost Saung Bona,5,4,Jl. Batununggal Sari (Jl. Batu Sari) Gg. Batu Slamet I No.159 RT 04/11. Kel Batununggal Kec. Bandung Kidul,Bandung City,West Java,ID,,+62 812-1479-2135,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Saung%20Bona&query_place_id=ChIJc52D70fpaC4Rcp4-PXxqSIg,Extended stay hotel,
Kost Waas II 89C,3.6,5,Jl. Waas II No.89c,Bandung City,West Java,ID,,,Homestay,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Waas%20II%2089C&query_place_id=ChIJMV-xB6fpaC4Rst9f44lF0U0,Homestay,
GRIYA BALI - Rumah Kost,4.7,31,Jl. Babakan Priangan VI No.101A,Bandung City,West Java,ID,,+62 812-1461-2626,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=GRIYA%20BALI%20-%20Rumah%20Kost&query_place_id=ChIJT_EcuxrpaC4RjFdidTIp-qA,Lodge,
Nushafa Kost Putri,4.5,11,Jl. Parakan Indah Raya No.16,Bandung City,West Java,ID,https://nushafa.royalweb.my.id/,+62 812-8124-9489,Inn,Homestay,,,,,,https://www.google.com/maps/search/?api=1&query=Nushafa%20Kost%20Putri&query_place_id=ChIJCUD2-4jpaC4R4Y4KwogTrVk,Inn,
Cozyku Kost Melong Karapitan,5,8,Jl. Melong Wetan No.1b/104,Bandung City,West Java,ID,,+62 811-2363-388,Homestay,,,,,,,https://www.google.com/maps/search/?api=1&query=Cozyku%20Kost%20Melong%20Karapitan&query_place_id=ChIJVw6dgZHpaC4RPpPrM2ww4-c,Homestay,
Kost Dhe Room's,4.9,11,"Jl. Karasak Utara IV No.12, RT.04/RW.05",Bandung City,West Java,ID,,+62 821-3078-5388,Lodging,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Dhe%20Room's&query_place_id=ChIJ3Uhw8ObpaC4RT4bvpzneeJE,Lodging,
KOS TAMIM,,,"Jl. Pelajar Pejuang 45 Jl. Sukaresik II No.32/106, RT.007/RW.008",Bandung City,West Java,ID,,+62 811-2274-050,Hostel,,,,,,,https://www.google.com/maps/search/?api=1&query=KOS%20TAMIM&query_place_id=ChIJ1XnQIgDpaC4Rcn6F0VnMvMg,Hostel,
Kamar kos Yo&yo bandung,4.6,5,Jl. Kb. Gedang No.76,Bandung City,West Java,ID,,+62 877-6456-6593,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=Kamar%20kos%20Yo%26yo%20bandung&query_place_id=ChIJfQA9V8XpaC4RJzNYb4jvPW0,Lodge,
Kost Sekelimus XII No. 15,4.7,32,Jl. Sekelimus XII No.15,Bandung City,West Java,ID,,+62 895-6220-63916,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Sekelimus%20XII%20No.%2015&query_place_id=ChIJh30R-7zpaC4RBsdvJxuEdO0,Boarding house,
Kost Kuya,4.4,7,3M42+PR2,Bandung City,West Java,ID,,,Homestay,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Kuya&query_place_id=ChIJbZWoW9_paC4RC-cEKC-GHgI,Homestay,
Kost putri,3.7,6,Jl. Parabon IV No.15,Bandung City,West Java,ID,,+62 813-2020-9209,Lodge,Hostel,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20putri&query_place_id=ChIJXXf7UgDpaC4RbVcLroBv9Bs,Lodge,
Kos Ungu,5,18,,Bandung City,West Java,ID,,+62 812-9200-1324,Motel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kos%20Ungu&query_place_id=ChIJG-IoqQjpaC4RKOamATOjNf0,Motel,
Kost bu rini,4.6,8,,Bandung City,West Java,ID,,+62 896-8657-5979,Homestay,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20bu%20rini&query_place_id=ChIJV88APqbpaC4RRWiAmQeVGG8,Homestay,
Rumahku Kost & Backpacker Puragabaya,4.4,13,Jl. Puragabaya Blok B3,Bandung City,West Java,ID,,+62 821-1714-6830,Hostel,,,,,,,https://www.google.com/maps/search/?api=1&query=Rumahku%20Kost%20%26%20Backpacker%20Puragabaya&query_place_id=ChIJayJYfbrpaC4RkTJH5es-sS4,Hostel,
Kost Emung,5,7,Jl. Emung No.89/36b,Bandung City,West Java,ID,,+62 812-2126-9722,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Emung&query_place_id=ChIJffwM_dTnaC4RsQDH_T4PHWk,Lodge,
Kost Putri Kiaracondong,4.7,23,komplek dolog I no.11 Rt01/ rw05 jl.ibrahim adji 304,Bandung City,West Java,ID,,+62 853-2000-3220,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Putri%20Kiaracondong&query_place_id=ChIJGyGaoHPoaC4RmD6hIWfPK0M,Boarding house,
Mandala Residence / Rumah Kos,4.4,124,Jl. Mandala No.29,Bandung City,West Java,ID,,+62 896-6195-176,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=Mandala%20Residence%20%2F%20Rumah%20Kos&query_place_id=ChIJL7PyyRToaC4RW5iwPbFth38,Lodge,
Rumah Melati,4,10,Jl. Cijawura Girang II No.22,Bandung City,West Java,ID,,+62 812-2160-7990,Motel,Boarding house,,,,,,https://www.google.com/maps/search/?api=1&query=Rumah%20Melati&query_place_id=ChIJ2RUAbhXoaC4REsybUAPLkF0,Motel,
Mewas Kost Batununggal,5,7,Jl. Batununggal Lestari No.5,Bandung City,West Java,ID,,+62 812-2069-2072,Cottage rental,,,,,,,https://www.google.com/maps/search/?api=1&query=Mewas%20Kost%20Batununggal&query_place_id=ChIJz63B2rfpaC4R-IS9goBPj00,Cottage rental,
Kost Putri Turangga Timur 70,5,13,Jl. Turangga Tim. No.70 Kel,Bandung City,West Java,ID,,+62 877-9467-1426,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Putri%20Turangga%20Timur%2070&query_place_id=ChIJaQ8h9C_paC4R9jntcJW1YqU,Boarding house,
Kost Adam/Ryuga,5,1,Jl. Karapitan blk No.89,Bandung City,West Java,ID,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Adam%2FRyuga&query_place_id=ChIJD9vMMNrpaC4R0FLLS8CNB18,,
Kost elite,4.5,2,Jl. Batununggal Indah Raya No.263,Bandung City,West Java,ID,,,Housing society,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20elite&query_place_id=ChIJFbFm4sbpaC4RjYYETscq4Mw,Housing society,
Kost Batununggal Lestari Putri,4.8,6,Jl. Batununggal Lestari III No.1,Bandung City,West Java,ID,,+62 813-9412-3577,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Batununggal%20Lestari%20Putri&query_place_id=ChIJx3DoCSzpaC4R-dXXcdV6cnk,Boarding house,
Kostan Putra Rumah Hijau,,,Jl. Suryalaya VI No.10,Bandung City,West Java,ID,,+62 812-2434-5737,Hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kostan%20Putra%20Rumah%20Hijau&query_place_id=ChIJE5nhkDjpaC4RXUw4SZLYiS4,Hotel,
Kost-an Jati Indah Ibu Enny - Batununggal - Bandung,4.9,9,3J4M+HXP,Bandung City,West Java,ID,,+62 878-2461-9024,Lodge,Lodging,,,,,,https://www.google.com/maps/search/?api=1&query=Kost-an%20Jati%20Indah%20Ibu%20Enny%20-%20Batununggal%20-%20Bandung&query_place_id=ChIJA09sRMjpaC4RP-zC3hgAth4,Lodge,
ELOK HOUSE,4.7,29,"Jl. Batununggal Elok No.16, RT.008/RW.001",Bandung City,West Java,ID,,+62 813-2074-8166,Hostel,Guest house,,,,,,https://www.google.com/maps/search/?api=1&query=ELOK%20HOUSE&query_place_id=ChIJ5YQf_ljoaC4RCB1bQvWcxnw,Hostel,
Kos Soekarno Hatta 52,5,8,,Bandung City,West Java,ID,,+62 899-9030-364,Hostel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kos%20Soekarno%20Hatta%2052&query_place_id=ChIJA0BWZ7TpaC4RB6O0Xxqu0Ic,Hostel,
Kost Pondok Barokah,3.6,7,"3M42+XRC, Jl. Cidurian Selatan",Bandung City,West Java,ID,,+62 812-2350-417,Indoor lodging,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Pondok%20Barokah&query_place_id=ChIJleDne1fpaC4RW-Lhixi5Yvg,Indoor lodging,
Kostan bu.sapri,4.9,7,Jl. Gumuruh No.107,Bandung City,West Java,ID,,,Homestay,,,,,,,https://www.google.com/maps/search/?api=1&query=Kostan%20bu.sapri&query_place_id=ChIJTyNZAwnpaC4Rf5ERB9zG1dM,Homestay,
Kost Singgahsini Mekar House Bojongloa Kidul Bandung,2.9,7,,Bandung City,West Java,ID,,+62 838-2953-4383,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Singgahsini%20Mekar%20House%20Bojongloa%20Kidul%20Bandung&query_place_id=ChIJ033U3PfpaC4Rd0hxyboyFuI,Extended stay hotel,
Mafyas kost,,,Jl. Haremis I No.3,Bandung City,West Java,ID,,+62 853-2115-1617,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Mafyas%20kost&query_place_id=ChIJ4VG_-aPpaC4R-nMlWWRaPEk,Boarding house,
Kost Baper Pak Nunu,5,2,2JRX+M5P,Bandung City,West Java,ID,,,Hostel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Baper%20Pak%20Nunu&query_place_id=ChIJ73bTel3paC4RahTruLJwmBw,Hostel,
Kost Arkan 2,,,Jl. Turangga No.27D,Bandung City,West Java,ID,,,Hostel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Arkan%202&query_place_id=ChIJrY5fegDpaC4RUNhg1NThusY,Hostel,
Kost Pak Edwin,5,6,Jl. Ibrahim Adjie Blkg No.438,Bandung City,West Java,ID,https://mamikos.com/room/kost-kota-bandung-kost-putra-murah-kost-pak-edwin-batununggal-bandung-2,+62 858-6742-0898,Guest house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Pak%20Edwin&query_place_id=ChIJKdGXj0PpaC4RaUUlnQSE4cs,Guest house,
Kost Tamibil,5,2,"Jl. Sukasari II No.271, RT.06/RW.02",Bandung City,West Java,ID,,+62 812-1276-3159,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Tamibil&query_place_id=ChIJp7OFTlPmaC4RFTasaekelaY,Boarding house,
Kos Putri Cikutra,4.2,5,Jl. Cikutra Baru I No.4,Bandung City,West Java,ID,,,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kos%20Putri%20Cikutra&query_place_id=ChIJFWKE5J_naC4RKTU0oTM2LTI,Boarding house,
Kost Muslimah,4.8,10,Jl. Batik Jonas No.7,Bandung City,West Java,ID,,+62 812-2025-3367,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Muslimah&query_place_id=ChIJUVoekq_naC4RHfyaFourXLc,Extended stay hotel,
Deara Kost,,,Jl. Cikutra Baru XI No.40,Bandung City,West Java,ID,,,Motel,,,,,,,https://www.google.com/maps/search/?api=1&query=Deara%20Kost&query_place_id=ChIJp91Q4JznaC4RLPBIXD1G-5E,Motel,
Kost,3.5,11,"Jln.taman sari bawah Rt.03 Rw.20 No.34/59, atau No.37/59",Bandung City,West Java,ID,,,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost&query_place_id=ChIJuemHoqrnaC4R4jS2hFCVMGs,Boarding house,
Kosan murah (Belakang Itenas),4.8,6,Jl. Simpang Pahlawan III IV No.4,Bandung City,West Java,ID,,+62 819-4332-3566,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan%20murah%20(Belakang%20Itenas)&query_place_id=ChIJq-Y6zAnnaC4RO5IK6iKeHA0,Extended stay hotel,
Kost Bu Yani,5,2,4J45+54M,Bandung City,West Java,ID,,,Hostel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Bu%20Yani&query_place_id=ChIJWbzvUbbnaC4RhNqFD7i4Llk,Hostel,
Kosan Putra Putri,5,2,Jl. Kampus II No.36,Bandung City,West Java,ID,,+62 831-8919-4435,Hostel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan%20Putra%20Putri&query_place_id=ChIJRe7sMQDnaC4R06_lW5VHJuM,Hostel,
Kos Putra Ibu Venus,,,Jl. Cibangkong No.64,Bandung City,West Java,ID,,,Homestay,,,,,,,https://www.google.com/maps/search/?api=1&query=Kos%20Putra%20Ibu%20Venus&query_place_id=ChIJ1RcSnLTnaC4R3YGbSeXFi-U,Homestay,
Kost Ceco J'me,4.5,16,"Jl. Cibangkong No.35/120, RT.02/Rw06",Bandung City,West Java,ID,,+62 878-2336-3393,Hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Ceco%20J'me&query_place_id=ChIJtS5sz9nnaC4RM8_QV6apOlo,Hotel,
Kost Eky Kiaracondong,4.4,11,"Jl. Babakan Sari III No.275 B, RT.06/RW.09",Bandung City,West Java,ID,,+62 896-8241-9913,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Eky%20Kiaracondong&query_place_id=ChIJO-6hDSbnaC4RtbYAFE_Dh74,Lodge,
Kosan Putra,4.2,11,"3JF5+RPH, Jl. Cakradireja",Bandung City,West Java,ID,,+62 22 4224035,Homeless shelter,,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan%20Putra&query_place_id=ChIJq66TKybmaC4Rop5vjWlVCio,Homeless shelter,
Rumah Kos Kemang 102,4.8,11,"Jl. Kebon Manggu No.102/22C, RT.02/RW.08",Bandung City,West Java,ID,,+62 821-4299-7738,Boarding house,,,,,,,https://www.google.com/maps/search/?api=1&query=Rumah%20Kos%20Kemang%20102&query_place_id=ChIJhww75xPnaC4R6mBbi4r-3Qw,Boarding house,
MeNa Kost,4.7,19,Gg. Uni No.22 G,Bandung City,West Java,ID,,+62 811-1112-2617,Homestay,,,,,,,https://www.google.com/maps/search/?api=1&query=MeNa%20Kost&query_place_id=ChIJfy9ibR_naC4RrN6o-Sv4Qjw,Homestay,
OTTO RESIDENCE -- Kost Pusat Kota Bandung,4.4,11,Jl. Otto Iskandar Dinata belakang No.292,Bandung City,West Java,ID,,+62 812-2155-255,Homestay,,,,,,,https://www.google.com/maps/search/?api=1&query=OTTO%20RESIDENCE%20--%20Kost%20Pusat%20Kota%20Bandung&query_place_id=ChIJ3derLCfmaC4RdGzOLAMCo0Y,Homestay,
Graha Puralima,4.5,37,Jl. Purawinata No.5,Bandung City,West Java,ID,https://mamikos.com/room/kost-bandung-kost-campur-eksklusif-kost-graha-puralima-lengkong-bandung,+62 22 4238976,Lodging,,,,,,,https://www.google.com/maps/search/?api=1&query=Graha%20Puralima&query_place_id=ChIJhec42ijmaC4RXIMhcakAu7c,Lodging,
kost cun-cun,5,1,Gg. Pamarset No.66/22B,Bandung City,West Java,ID,,,Hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=kost%20cun-cun&query_place_id=ChIJ73iXTgDnaC4R7rd9MaINWYg,Hotel,
RIKA KOST,5,3,"RIKA KOST, Gg. Pamarset No.45 22B",Bandung City,West Java,ID,https://mamikos.com/room/kost-bandung-kost-campur-murah-kost-ibu-rika-tipe-a-astanaanyar-bandung#/,,Lodge,,,,,,,https://www.google.com/maps/search/?api=1&query=RIKA%20KOST&query_place_id=ChIJ7Q787Q7naC4RPaQBB6sKSLA,Lodge,
Kosan putra Enggar & Toko kelontongan,4.7,6,jl.Jupiter barat no.XXVII blok Q2 no.91 margahayu barat,Bandung City,West Java,ID,,+62 896-0772-6457,Store,,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan%20putra%20Enggar%20%26%20Toko%20kelontongan&query_place_id=ChIJGYFTyhnoaC4RzLJPmQQLGgU,Store,
Kosan Putra Putri Baik-Baik Ibu Asih,4.3,12,"Jl. Baranang Siang No.77 34 A, RT.01 RW06",Bandung City,West Java,ID,,,Hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan%20Putra%20Putri%20Baik-Baik%20Ibu%20Asih&query_place_id=ChIJW_ogMrfnaC4RvZAQRI0NVy4,Hotel,
KOS HJ ANIE ( Kos Laki laki ),4.4,22,Jl. A. Yani No.26,Bandung City,West Java,ID,,+62 822-3361-0661,Homestay,,,,,,,https://www.google.com/maps/search/?api=1&query=KOS%20HJ%20ANIE%20(%20Kos%20Laki%20laki%20)&query_place_id=ChIJK1-v9wnnaC4RVV5AtyvE94I,Homestay,
Kost micky 18 gatsu bandung,4.9,18,"Jl. Karees Kulon No.18, RT.02/RW.06",Bandung City,West Java,ID,,+62 878-7824-2898,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20micky%2018%20gatsu%20bandung&query_place_id=ChIJYwmlil7naC4RjcRnrFMoKlU,Extended stay hotel,
Kosan,5,3,Jl. Saad No.32,Bandung City,West Java,ID,,,Hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan&query_place_id=ChIJwxPZuuXnaC4RWvwfMp6MBaY,Hotel,
Kost Naripan 23,4.2,35,Jl. Naripan No.23,Bandung City,West Java,ID,,+62 857-2433-8793,Extended stay hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Naripan%2023&query_place_id=ChIJL0JNkC_maC4RmW3FBvBAfy0,Extended stay hotel,
Kosan Putra Putri,,,"3JHG+CW5, Jl. Samoja No.14b",Bandung City,West Java,ID,,,Villa,,,,,,,https://www.google.com/maps/search/?api=1&query=Kosan%20Putra%20Putri&query_place_id=ChIJCQmoNwDnaC4RFKhIcNMTv_Q,Villa,
Kost Pondok Nugraha / C1 no 12,5,4,Jl. Muhtarudin No.12 Blok C1,Bandung City,West Java,ID,,+62 878-2378-3344,Halfway house,,,,,,,https://www.google.com/maps/search/?api=1&query=Kost%20Pondok%20Nugraha%20%2F%20C1%20no%2012&query_place_id=ChIJU7WeM8_paC4RWlQtTdoqj8E,Halfway house,
TASA 211 kost,4.9,14,Jl. Tamansari Gg. Lurah Hormat No.211/58,Bandung City,West Java,ID,,+62 811-1114-151,Hotel,,,,,,,https://www.google.com/maps/search/?api=1&query=TASA%20211%20kost&query_place_id=ChIJOQFWXoLnaC4RyOQ7nY5IzMQ,Hotel,
Raleigh House (Kost Putri),4.8,4,"Jl Linggawastu Dalam, Gg Asoka No.317/25, RT.004/RW.016",Bandung City,West Java,ID,,+62 821-1698-6698,Hostel,,,,,,,https://www.google.com/maps/search/?api=1&query=Raleigh%20House%20(Kost%20Putri)&query_place_id=ChIJo8uchrrnaC4RsHy_Rm4Zs-Q,Hostel,
